ANTI_EMIS_MESES|IM_VENTA_SOL|MARCA|NOMBRE_CORTO|Nombre_territorio|FLAG_LIMA_PROVINCIA|REGION|SUELDO_ESTIMADO|EDAD|SEXO|STATUS_BBVA|ANTIGUEDAD_MES|FLAG_CLIENTE_CORPORATIVO_BBVA|SEGMENTO_LOCAL|FLAG_SS
2|6400|Visa|PLATINUM|T.CENTROS MASIVOS|0|SIERRA CENTRAL|1050|44|F|A|2|1|PNN 0  |
2|3400|Visa|ORO|T.CENTROS MASIVOS|0|NORTE|1282|34|M|A|50|1|CLASICO|
2|1900|Visa|CLASICA|T.CENTROS MASIVOS|1|LIMA NORTE|2003.8900000000001|26|M|A|45|1|INCLUSION FINANCIERA  |
2|1400|Visa|CLASICA|T.CENTROS MASIVOS|1|LIMA NORTE|1463|25|F|A|5|1|CLASICO|
2|1700|Visa|ARCANGEL|T.CENTROS MASIVOS|0|SUR|1963.6700000000001|26|M|A|7|1|INCLUSION FINANCIERA  |
2|7200|Visa|PLATINUM|T.CENTROS MASIVOS|0|ORIENTE|1458.375|24|M|A|2|1|CLASICO|1
2|1900|Visa|ARCANGEL|T.CENTROS MASIVOS|0|CENTRO|1353.5699999999999|31|M|A|33|1|INCLUSION FINANCIERA  |
2|2000|Visa|ARCANGEL|T.CENTROS MASIVOS|0|NORTE|2214|26|M|A|10|1|INCLUSION FINANCIERA  |
2|5400|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|CALLAO|1135|24|M|A|2|1|INCLUSION FINANCIERA  |
2|4200|Visa|ORO|T.CENTROS MASIVOS|1|LIMA SUR|1149.75|36|M|A|2|1|PNN 0  |
2|1000|Visa|ARCANGEL|T.CENTROS MASIVOS|0|SUR|1047.5|28|M|A|7|1|INCLUSION FINANCIERA  |
2|3300|Visa|ORO|T.CENTROS MASIVOS|0|SUR|589|31|F|A|2|1|CLASICO|
2|3200|Visa|ORO|T.CENTROS MASIVOS|0|NORTE|525|33|F|A|37|1|CLASICO|
2|6900|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|1001|45|F|A|201|1|CLASICO|
2|3700|Visa|ORO|T.CENTROS MASIVOS|0|SUR|1264.875|29|F|A|3|1|CLASICO|
2|1500|Visa|CLASICA|T.CENTROS MASIVOS|0|SIERRA CENTRAL|2360.71|47|M|A|49|1|CLASICO|
2|87000|MasterCard|MC BLACK|T.CENTROS MASIVOS|0|CENTRO|1586|33|M|A|68|1|CLASICO|
2|5000|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA NORTE|2225.375|34|F|A|97|1|CLASICO|
2|7100|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA CENTRO|2660|34|M|A|2|1|CLASICO|
2|9400|Visa|PLATINUM LIFEMILES|T.NOR ORIENTE|0|ORIENTE|2380|38|F|A|56|1|CLASICO|
2|1400|Visa|CLASICA|T.CENTROS MASIVOS|0|SUR|2337.1399999999999|28|M|A|6|1|INCLUSION FINANCIERA  |
2|6200|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|1473.9000000000001|35|F|A|88|1|CLASICO|
2|9200|Visa|CLASICA|T.CENTROS MASIVOS|0|NORTE|1777.25|28|F|A|5|1|INCLUSION FINANCIERA  |
2|2800|Visa|ARCANGEL|T.CENTROS MASIVOS|1|LIMA PROVINCIA|1252.25|34|F|A|77|1|INCLUSION FINANCIERA  |
2|1400|Visa|ARCANGEL|T.CENTROS MASIVOS|0|SIERRA CENTRAL|1411|44|M|A|7|1|INCLUSION FINANCIERA  |
2|1700|Visa|ARCANGEL|T.CENTROS MASIVOS|1|LIMA MODERNA|1789.1300000000001|30|F|A|7|1|CLASICO|
2|7400|Visa|CLASICA|T.CENTROS MASIVOS|0|NORTE|1818.78|31|F|A|46|1|CLASICO|
2|6500|Visa|PLATINUM|T.CENTROS MASIVOS|0|CENTRO|1149.75|31|M|A|2|1|INCLUSION FINANCIERA  |
2|1000|Visa|ARCANGEL|T.CENTROS MASIVOS|0|SUR|1105.8599999999999|37|M|A|50|1|INCLUSION FINANCIERA  |
2|8200|Visa|PLATINUM|T.CENTROS MASIVOS|0|SIERRA CENTRAL|1515.22|35|F|A|77|1|INCLUSION FINANCIERA  |
2|7200|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA MODERNA|1248.3299999999999|27|F|A|29|1|CLASICO|
2|1100|Visa|ARCANGEL|T.CENTROS MASIVOS|0|SUR|2832|43|M|A|82|1|CLASICO|
2|2000|Visa|ARCANGEL|T.CENTROS MASIVOS|0|SIERRA CENTRAL|979|27|M|A|32|1|CLASICO|1
2|4500|Visa|CLASICA|T.CENTROS MASIVOS|0|SIERRA CENTRAL|1049|46|F|A|2|1|INCLUSION FINANCIERA  |
2|4900|Visa|ORO|T.CENTROS MASIVOS|0|SUR|1840.5|50|M|A|2|1|INCLUSION FINANCIERA  |
2|5500|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|1803|36|M|A|150|1|CLASICO|
2|20000|Visa|SIGNATURE LIFEMILES|T.LIMA CENTRO|1|LIMA CENTRO|4153.8900000000003|52|F|A|196|1|CLASICO|
2|11500|Visa|PLATINUM LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA MODERNA|2177.3299999999999|41|F|A|212|1|VIP|
2|800|Visa|CLASICA|T.LIMA SUR|1|LIMA ESTE|2126|22|F|A|63|1|CLASICO|
2|1100|Visa|CLASICA|T.LIMA SUR|1|LIMA ESTE|1086.6700000000001|23|F|A|21|1|INCLUSION FINANCIERA  |1
2|4000|Visa|ORO LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA MODERNA|2657|29|F|A|2|1|CLASICO|
2|12000|Visa|SIGNATURE|T.LIMA RESIDENCIAL|1|LIMA MODERNA|984|50|F|A|31|1|CLASICO|
2|9900|Visa|ORO LIFEMILES|T.MIRAFLORES S.BORJA|0|SUR|1684.5|28|M|A|28|1|CLASICO|
2|11700|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA CENTRO|1776.25|35|F|A|2|1|CLASICO|
2|1400|Visa|ARCANGEL|T.CENTROS MASIVOS|1|LIMA CENTRO|1464.6700000000001|24|M|A|22|1|INCLUSION FINANCIERA  |
2|5400|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA ESTE|1750|26|F|A|80|1|CLASICO|
2|14500|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA ESTE|2075|43|M|A|236|1|CLASICO|
2|17500|Visa|SIGNATURE|T.CENTROS MASIVOS|1|LIMA MODERNA|2926|37|M|A|172|1|CLASICO|
2|13000|Visa|SIGNATURE|T.CENTROS MASIVOS|1|LIMA CENTRO|2785.5599999999999|31|M|A|72|1|CLASICO|
2|22500|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA MODERNA|1593|39|M|A|195|1|CLASICO|
2|1100|Visa|ARCANGEL|T.CENTROS MASIVOS|1|CALLAO|1313.8599999999999|26|M|A|24|1|INCLUSION FINANCIERA  |1
2|2900|Visa|ORO|T.CENTROS MASIVOS|1|LIMA ESTE|2450|47|M|A|41|1|CLASICO|
2|8000|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA NORTE|1226|37|M|A|25|1|INCLUSION FINANCIERA  |
2|9600|Visa|PLATINUM|T.CENTROS MASIVOS|0|SIERRA CENTRAL|5180|56|M|A|57|1|VIP|
2|7000|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|1658|28|F|A|2|1|INCLUSION FINANCIERA  |
2|4700|Visa|ORO|T.CENTROS MASIVOS|0|NORTE|804.375|25|M|A|2|1|INCLUSION FINANCIERA  |
2|1800|Visa|CLASICA|T.CENTROS MASIVOS|0|ORIENTE|2522.3299999999999|27|M|A|13|1|CLASICO|1
2|5400|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|525|36|F|A|61|1|CLASICO|
2|4800|Visa|ORO|T.CENTROS MASIVOS|0|SUR|525|40|F|A|2|1|INCLUSION FINANCIERA  |
2|9200|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|1833.5599999999999|38|F|A|112|1|CLASICO|
2|6000|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA PROVINCIA|1228.125|41|M|A|2|1|INCLUSION FINANCIERA  |
2|1400|Visa|ARCANGEL|T.CENTROS MASIVOS|0|SUR|1425|38|M|A|6|1|INCLUSION FINANCIERA  |
2|5300|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|1103.8900000000001|36|F|A|70|1|CLASICO|
2|6000|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|1222|42|F|I|2|1|PNN 0  |
2|6300|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|2049|30|M|A|2|1|CLASICO|
2|2100|Visa|ARCANGEL|T.CENTROS MASIVOS|0|NORTE|1935.2|28|M|A|4|1|CLASICO|
2|8500|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA NORTE|1783|48|M|A|184|1|CLASICO|
2|7400|Visa|PLATINUM|T.CENTROS MASIVOS|0|CENTRO|2361|28|F|A|2|1|CLASICO|
2|5600|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|592|23|M|A|2|1|CLASICO|
2|5700|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|0|NORTE|677|29|F|A|2|1|INCLUSION FINANCIERA  |
2|6100|Visa|PLATINUM|T.CENTROS MASIVOS|0|ORIENTE|566|50|M|A|236|1|CLASICO|
2|7200|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|1932|30|F|A|59|1|CLASICO|
2|1100|Visa|ARCANGEL|T.CENTROS MASIVOS|0|SUR|2205.3299999999999|25|F|A|5|1|INCLUSION FINANCIERA  |
2|1900|Visa|ARCANGEL|T.CENTROS MASIVOS|0|NORTE|1731.2|26|F|A|48|1|INCLUSION FINANCIERA  |
2|3000|Visa|ORO|T.CENTROS MASIVOS|0|SUR|1555.1099999999999|37|M|A|109|1|CLASICO|
2|11300|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|1540|41|M|A|230|1|CLASICO|
2|800|Visa|CLASICA|T.CENTROS MASIVOS|0|CENTRO|2168.6300000000001|26|M|A|50|1|CLASICO|
2|1700|Visa|CLASICA|T.CENTROS MASIVOS|0|CENTRO|1397.75|46|F|A|87|1|CLASICO|
2|800|Visa|CLASICA|T.CENTROS MASIVOS|1|LIMA SUR|1229|29|F|A|105|1|CLASICO|
2|7000|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA ESTE|1343.25|35|F|A|2|1|INCLUSION FINANCIERA  |
2|2200|Visa|ORO|T.CENTROS MASIVOS|0|NORTE|1113|46|M|A|2|1|CLASICO|
2|9100|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|2442.2199999999998|28|F|A|75|1|CLASICO|
2|5500|Visa|PLATINUM|T.CENTROS MASIVOS|0|ORIENTE|1509.4400000000001|27|F|A|46|1|INCLUSION FINANCIERA  |
2|8600|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA CENTRO|2005.5599999999999|38|M|A|112|1|CLASICO|
2|5100|Visa|PLATINUM|T.CENTROS MASIVOS|0|SIERRA CENTRAL|1343.25|40|M|A|190|1|INCLUSION FINANCIERA  |1
2|6500|Visa|PLATINUM|T.CENTROS MASIVOS|0|CENTRO|1581.25|44|M|A|5|1|CLASICO|
2|8700|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA CENTRO|1193.25|25|F|A|34|1|CLASICO|
2|3700|Visa|ORO LIFEMILES|T.CENTROS MASIVOS|1|CALLAO|1265|50|M|A|108|1|CLASICO|
2|10300|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA MODERNA|1583.6700000000001|52|M|A|193|1|CLASICO|
2|5900|Visa|PLATINUM LIFEMILES|T.CENTRO|0|CENTRO|1744|34|F|A|61|1|PNN 0  |
2|17000|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA NORTE|4106|46|F|A|130|1|CLASICO|
2|12000|Visa|SIGNATURE|T.NORTE SUR CHICO|1|LIMA PROVINCIA|2078|37|M|A|86|1|VIP|
2|7000|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|1458.375|38|F|A|2|1|CLASICO|
2|6100|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA NORTE|1341.125|41|F|A|2|1|PNN 0  |
2|7300|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA SUR|1458.375|27|F|A|2|1|CLASICO|
2|6600|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA NORTE|686|35|F|A|2|1|CLASICO|
2|11600|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA MODERNA|2275|28|F|A|42|1|CLASICO|
2|5800|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA NORTE|1262|37|F|A|2|1|INCLUSION FINANCIERA  |
2|30000|Visa|SIGNATURE LIFEMILES|T.LINCE|1|LIMA MODERNA|5723.3299999999999|58|F|A|310|1|VIP|
2|7100|Visa|PLATINUM LIFEMILES|T.SURCO LA MOLINA|1|LIMA SUR|1495.125|25|M|A|3|1|CLASICO|
2|1700|Visa|CLASICA|T.CENTROS MASIVOS|1|LIMA SUR|2646.375|44|M|A|2|1|CLASICO|
2|3700|Visa|ORO|T.CENTROS MASIVOS|0|SUR|828|46|M|A|75|1|CLASICO|
2|5100|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA CENTRO|3590.75|26|M|A|18|1|CLASICO|
2|20500|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA MODERNA|4900|27|M|A|35|1|CLASICO|
2|50000|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|||12150|64|F|A|232|1|CLASICO|
2|1500|Visa|ARCANGEL|T.CENTROS MASIVOS|1|LIMA SUR|1493|32|M|A|8|1|INCLUSION FINANCIERA  |
2|6600|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA SUR|1228.125|36|M|A|14|1|CLASICO|
2|5100|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA SUR|1034.625|29|M|A|2|1|INCLUSION FINANCIERA  |
2|6600|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|2035.4000000000001|35|F|A|121|1|CLASICO|
2|5700|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA CENTRO|1376.875|29|M|A|2|1|INCLUSION FINANCIERA  |
2|1200|Visa|CLASICA|T.CENTROS MASIVOS|0|CENTRO|1256.75|28|F|A|27|1|INCLUSION FINANCIERA  |
2|1000|Visa|CLASICA|T.LIMA CENTRO|1|LIMA CENTRO|1179.78|65|M|A|188|1|CLASICO|
2|56500|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA SUR|753|42|M|A|64|1|CLASICO|
2|22000|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA CENTRO|1700|52|F|A|159|1|CLASICO|
2|6900|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|0|NORTE|665|41|F|A|122|1|CLASICO|
2|6600|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA SUR|1228.125|26|M|A|2|1|CLASICO|
2|11800|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA NORTE|9496|35|F|A|112|1|PNN 0  |
2|3800|Visa|ORO|T.CENTROS MASIVOS|0|NORTE|1193.8900000000001|28|F|A|59|1|CLASICO|
2|8000|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|1113|29|F|A|2|1|CLASICO|
2|5500|Visa|PLATINUM|T.CENTROS MASIVOS|0|CENTRO|637|27|M|A|2|1|INCLUSION FINANCIERA  |
2|22000|Visa|SIGNATURE|T.CENTROS MASIVOS|0|NORTE|1750|43|F|A|49|1|CLASICO|
2|9300|Visa|PLATINUM|T.CENTROS MASIVOS|0|NORTE|4579|37|M|A|123|1|CLASICO|
2|41500|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA CENTRO|8791.7800000000007|37|M|A|37|1|CLASICO|
2|1300|Visa|CLASICA|T.CENTROS MASIVOS|1|LIMA SUR|1469.75|29|M|A|7|1|CLASICO|
2|3900|Visa|ARCANGEL|T.CENTROS MASIVOS|0|SIERRA CENTRAL|3641.5|28|M|A|8|1|INCLUSION FINANCIERA  |
2|21500|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|0|NORTE|3850|36|M|A|68|1|CLASICO|
2|2400|Visa|ORO LIFEMILES|T.CENTROS MASIVOS|0|SUR|385|56|F|A|2|1|CLASICO|
2|10100|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA MODERNA|3198.875|37|M|A|202|1|PNN 0  |
2|7600|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA NORTE|1800.78|66|M|A|230|1|INCLUSION FINANCIERA  |
2|9000|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA ESTE|525|31|F|A|30|1|INCLUSION FINANCIERA  |
2|2000|Visa|CLASICA|T.CENTROS MASIVOS|0|SUR|887|46|F|A|2|1|CLASICO|
2|5000|Visa|ORO LIFEMILES|T.LIMA CENTRO|0|NORTE|4127|28|M|A|2|1|INCLUSION FINANCIERA  |
2|1000|Visa|ARCANGEL|T.LIMA CENTRO|1|LIMA NORTE|1129.71|43|M|A|6|1|INCLUSION FINANCIERA  |
2|5300|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA ESTE|1149.75|35|M|A|2|1|INCLUSION FINANCIERA  |
2|6500|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA NORTE|1260|40|M|A|2|1|INCLUSION FINANCIERA  |
2|2300|Visa|ARCANGEL|T.LIMA SUR|1|LIMA ESTE|2462|35|M|A|122|1|CLASICO|
2|10000|Visa|PLATINUM LIFEMILES|T.LIMA SUR|1|LIMA ESTE|1967.8800000000001|28|M|A|46|1|CLASICO|
2|6600|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA ESTE|1047.3299999999999|24|M|A|30|1|CLASICO|
2|9300|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA SUR|1750|39|M|A|228|1|CLASICO|1
2|17500|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA MODERNA|3675|44|F|A|234|1|CLASICO|
2|1300|Visa|CLASICA|T.CENTROS MASIVOS|1|LIMA SUR|1322.3299999999999|31|M|A|86|1|CLASICO|
2|6200|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|613|41|F|A|53|1|CLASICO|
2|2|Visa|CLASICA|T.CENTROS MASIVOS|1|LIMA ESTE|1083.3299999999999|23|F|A|54|1|INCLUSION FINANCIERA  |
2|1100|Visa|CLASICA|T.CENTROS MASIVOS|1|LIMA SUR|2070.75|32|F|A|2|1|CLASICO|
2|52000|MasterCard|MC BLACK|T.CENTROS MASIVOS|1|LIMA CENTRO|14053|42|M|A|237|1|CLASICO|
2|7900|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA NORTE|3713|42|M|A|118|1|CLASICO|
2|4300|Visa|ORO|T.CENTROS MASIVOS|1|CALLAO|700|52|M|A|103|1|CLASICO|
2|7200|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|||2531.25|65|F|A|243|1|CLASICO|
2|17000|Visa|SIGNATURE LIFEMILES|T.NORTE|1|CALLAO|5343.75|35|M|A|125|1|CLASICO|
2|5300|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA MODERNA|862|25|F|A|2|1|INCLUSION FINANCIERA  |
2|11000|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA MODERNA|525|42|M|A|35|1|CLASICO|
2|6900|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA ESTE|3403|36|M|A|148|1|CLASICO|
2|7400|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA CENTRO|1458.375|45|M|A|59|1|CLASICO|
2|7400|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA NORTE|1458.375|35|F|A|86|1|CLASICO|
2|1100|Visa|CLASICA|T.CENTROS MASIVOS|0|CENTRO|823|44|M|A|139|1|CLASICO|
2|1000|Visa|ARCANGEL|T.CENTROS MASIVOS|0|NORTE|1592.5699999999999|32|F|A|7|1|INCLUSION FINANCIERA  |
2|1000|Visa|CLASICA|T.CENTROS MASIVOS|0|SUR|708|63|F|A|2|1|CLASICO|
2|5800|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|1195|50|F|A|60|1|CLASICO|
2|4900|Visa|ORO|T.CENTROS MASIVOS|1|LIMA ESTE|919.5|26|F|A|2|1|INCLUSION FINANCIERA  |
2|18500|Visa|SIGNATURE|T.CENTROS MASIVOS|1|LIMA MODERNA|5216.8900000000003|39|M|A|100|1|CLASICO|
2|7100|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA MODERNA|578|53|M|A|2|1|PNN 0  |
2|9700|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA NORTE|1868|42|M|A|35|1|CLASICO|
2|13000|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA CENTRO|1345|56|M|A|156|1|CLASICO|
2|6400|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|0|NORTE|2152|47|M|A|7|1|CLASICO|
2|61500|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|0|NORTE|4311|35|M|A|70|1|CLASICO|
2|2500|Visa|ARCANGEL|T.CENTROS MASIVOS|0|ORIENTE|2574.8000000000002|53|M|A|12|1|INCLUSION FINANCIERA  |1
2|38500|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA CENTRO|2275|32|M|A|92|1|CLASICO|
2|6100|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA MODERNA|729|27|M|A|2|1|CLASICO|
2|700|Visa|CLASICA|T.CENTROS MASIVOS|1|LIMA ESTE|2262.25|41|F|A|48|1|CLASICO|
2|5500|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA MODERNA|1070.8900000000001|27|M|A|16|1|CLASICO|
2|6200|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA ESTE|2185.875|51|M|A|212|1|CLASICO|1
2|4000|Visa|ORO LIFEMILES|T.CENTROS MASIVOS|1|CALLAO|1228.125|42|F|A|2|1|PNN 0  |
2|2200|Visa|ORO|T.CENTROS MASIVOS|1|LIMA ESTE|1365.3299999999999|31|M|A|81|1|CLASICO|
2|5900|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA ESTE|825|39|M|A|54|1|CLASICO|
2|11400|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA ESTE|4025|31|F|A|2|1|CLASICO|
2|18500|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA MODERNA|3150|34|M|A|66|1|CLASICO|
2|58500|Visa|SIGNATURE|T.CENTROS MASIVOS|0|SUR|3203|47|M|A|2|1|CLASICO|
2|2|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|1495.125|37|M|A|2|1|INCLUSION FINANCIERA  |
2|10200|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|CALLAO|2660|32|F|A|2|1|CLASICO|
2|5600|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA CENTRO|1113|27|M|A|2|1|CLASICO|
2|30000|Visa|SIGNATURE LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA|7576|59|M|A|219|1|VIP|
2|69000|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|0|NORTE|6020|34|M|A|68|1|VIP|
2|38000|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|||525|40|M|A|103|1|CLASICO|
2|36000|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA MODERNA|2116|58|F|A|48|1|PNN 0  |
2|4900|Visa|ORO|T.CENTROS MASIVOS|1|LIMA MODERNA|1702.25|28|M|A|2|1|INCLUSION FINANCIERA  |
2|18000|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA SUR|12000|51|F|A|236|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA ESTE|2348.4400000000001|30|F|A|56|1|CLASICO|
2|6600|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA CENTRO|263|55|F|A|2|1|CLASICO|
2|6100|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA CENTRO|525|47|M|||0||
2|6600|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA NORTE|1085|57|M|I|2|1|INCLUSION FINANCIERA  |
2|3500|Visa|ORO|T.CENTROS MASIVOS|1|LIMA SUR|1750|30|F|A|70|1|CLASICO|
2|2100|Visa|ORO|T.CENTROS MASIVOS|1|LIMA NORTE|817.79999999999995|42|M|A|117|1|CLASICO|
2|30500|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS|1|LIMA SUR|3500|32|M|A|53|1|CLASICO|
2|5600|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA ESTE|1113|38|F|A|2|1|CLASICO|
2|5200|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA MODERNA|2644.625|64|M|A|2|1|CLASICO|
2|1700|Visa|CLASICA|T.CENTROS MASIVOS|1|LIMA NORTE|578|30|M|A|100|1|CLASICO|
2|3600|Visa|ORO LIFEMILES|T.CENTROS MASIVOS|0|NORTE|1076|55|F|A|18|1|CLASICO|
2|10200|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|LIMA MODERNA|2902|44|M|A|238|1|CLASICO|
2|9500|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA MODERNA|1953.875|28|F|A|107|1|CLASICO|
2|1000|Visa|CLASICA|T.SUR|0|SIERRA CENTRAL|1969.3299999999999|28|M|A|41|1|CLASICO|
2|39000|Visa|SIGNATURE|T.CENTROS MASIVOS|0|NORTE|1176|63|M|A|2|1|CLASICO|
2|7200|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|3575|41|F|A|239|1|CLASICO|
2|11300|Visa|PLATINUM|T.CENTROS MASIVOS|0|SUR|2218|32|M|A|2|1|CLASICO|
2|8600|Visa|PLATINUM|T.CENTROS MASIVOS|0|SIERRA CENTRAL|847|30|M|A|2|1|CLASICO|
2|2|Visa|ARCANGEL|T.CENTROS MASIVOS|0|CENTRO|2574.1700000000001|22|M|A|6|1|INCLUSION FINANCIERA  |
2|3700|Visa|ORO|T.CENTROS MASIVOS|1|LIMA MODERNA|525|45|F|A|40|1|CLASICO|
2|4900|Visa|ORO LIFEMILES|T.CENTROS MASIVOS|1|LIMA NORTE|420|41|F|A|2|1|INCLUSION FINANCIERA  |
2|5200|Visa|PLATINUM|T.CENTROS MASIVOS|1|LIMA ESTE|921.5|36|F|A|2|1|INCLUSION FINANCIERA  |
2|8800|Visa|PLATINUM LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA|2660|31|F|A|109|1|CLASICO|
2|51000|Visa|SIGNATURE LIFEMILES|T.CENTROS MASIVOS||||||A|12|1|CLASICO|
2|28000|Visa|SIGNATURE|T.CENTROS MASIVOS|1|LIMA SUR|2730|35|M|A|2|1|CLASICO|
2|6700|Visa|PLATINUM LIFEMILES|T.CENTROS MASIVOS|1|CALLAO|2294|37|F|A|122|1|CLASICO|
